gene,score,logfoldchange,pval,pval_adj
BCAP29,10.0855712890625,0.033901650458574295,6.39918613319118e-24,2.0109503590608782e-23
CD180,10.085311889648438,0.8229479193687439,6.416128486717346e-24,2.0159241580681677e-23
SGTB,10.084762573242188,0.3280244469642639,6.452116827584328e-24,2.0268793689433605e-23
GLRX3,10.082164764404297,0.0002685498329810798,6.624994975174426e-24,2.080826109798575e-23
SAMD10,10.076430320739746,0.47698748111724854,7.023159349097101e-24,2.2047355442773227e-23
GALNT12,10.075065612792969,0.19018150866031647,7.121296739793464e-24,2.2351551405822847e-23
C12orf65,10.070571899414062,0.15173864364624023,7.454330903655442e-24,2.3392782263085337e-23
SPRED1,10.069781303405762,0.047529276460409164,7.514522125774791e-24,2.357757922579555e-23
PARM1,10.069157600402832,0.03533601015806198,7.56228053516181e-24,2.372330961776472e-23
BRAF,10.062564849853516,0.0074307541362941265,8.08638339952287e-24,2.535865151407779e-23
DSE,10.061960220336914,0.08536693453788757,8.136159944724458e-24,2.551032497321097e-23
COPZ2,10.05407428741455,0.5632556676864624,8.814565758303221e-24,2.7632624487107984e-23
COQ5,10.053946495056152,0.1030639261007309,8.826047569797341e-24,2.766382252679416e-23
TBC1D9,10.050673484802246,0.014404424466192722,9.124159231197141e-24,2.859324908466321e-23
PRKCH,10.046032905578613,0.04531202092766762,9.564000734488148e-24,2.9961237228173023e-23
CDK2,10.043163299560547,0.05575481802225113,9.8464875225962e-24,3.084084312897705e-23
ZNF24,10.038848876953125,0.021261828020215034,1.0286707355305179e-23,3.2214105022277145e-23
STMN1,10.034026145935059,0.8637062907218933,1.0802015670121524e-23,3.3821999540629854e-23
ST8SIA1,10.030489921569824,0.18812599778175354,1.1196006317023615e-23,3.504954747652718e-23
TSPAN1,10.028583526611328,0.17291997373104095,1.1414245215682608e-23,3.5726567767002406e-23
KCNK1,10.025548934936523,0.3530873954296112,1.1770426329252426e-23,3.6828663935895893e-23
SNX4,10.02531909942627,0.011423549614846706,1.1797776591789424e-23,3.69078540368056e-23
AOC1,10.024016380310059,2.7228126525878906,1.1954427894620596e-23,3.7384981873145904e-23
BORCS8,10.019233703613281,0.02860775776207447,1.2547220930542682e-23,3.92320333505227e-23
C8orf76,10.018929481506348,0.02924136258661747,1.25858249978327e-23,3.934593492579718e-23
TXNL1,10.002897262573242,0.014182811602950096,1.480024528416282e-23,4.624469245347021e-23
KLHL7,10.001774787902832,0.04174318164587021,1.4969061617206436e-23,4.675601522928429e-23
IRAK4,10.001701354980469,0.011236141435801983,1.498008855148749e-23,4.678237671640705e-23
SDK2,10.000712394714355,0.6607940196990967,1.5130410092906335e-23,4.724366694870183e-23
TSHZ2,9.994294166564941,0.3296784460544586,1.6143244871860827e-23,5.038877158173442e-23
UTP25,9.993727684020996,0.14692234992980957,1.6235842633946544e-23,5.066905531705582e-23
HELB,9.992555618286133,0.02330557070672512,1.6429040351725625e-23,5.1263141956842585e-23
IQANK1,9.983011245727539,0.2765595614910126,1.8089205619628067e-23,5.641411107521812e-23
DNAJC9,9.976387977600098,0.21348637342453003,1.933791643407635e-23,6.029801775495233e-23
YEATS4,9.975839614868164,0.35257965326309204,1.9444924934117693e-23,6.062122976874415e-23
ALG6,9.975486755371094,0.042765673249959946,1.9514131227246345e-23,6.082649902621417e-23
NT5C3B,9.975356101989746,0.03503255546092987,1.9539839068872096e-23,6.089613409916326e-23
SIRPA,9.974433898925781,0.13083837926387787,1.972224395651545e-23,6.144342095480917e-23
CPNE1,9.973999977111816,0.03564723953604698,1.980875871336646e-23,6.170232128425364e-23
UBXN2B,9.97353458404541,0.044647857546806335,1.9901687479669136e-23,6.198110799300333e-23
ASAH1,9.970793724060059,0.05785052105784416,2.0458794620345232e-23,6.370517036767393e-23
XKR8,9.970673561096191,0.2319052517414093,2.04834292231134e-23,6.377089655859788e-23
THAP4,9.970601081848145,0.06716316938400269,2.0498427034273225e-23,6.380660313887562e-23
ACHE,9.96978759765625,0.7373104095458984,2.0667046523775966e-23,6.43204019350976e-23
HADH,9.956731796264648,0.0939759761095047,2.3568282216919047e-23,7.329922240218958e-23
ING2,9.956610679626465,0.23749107122421265,2.3597017333042345e-23,7.337597032090656e-23
TLE5,9.955550193786621,0.024692120030522346,2.3850047062199304e-23,7.415002595919667e-23
APOBEC3D,9.95311164855957,0.2092929184436798,2.4441780018725407e-23,7.597666603035806e-23
HHLA3,9.952742576599121,0.5412883758544922,2.4532814034133532e-23,7.624653547012762e-23
NPAT,9.94756031036377,0.056570135056972504,2.584405472840672e-23,8.030799065115146e-23
CCDC107,9.944427490234375,0.0731123834848404,2.667021208842572e-23,8.286095790084431e-23
EPDR1,9.94112777709961,0.10917011648416519,2.756876776590727e-23,8.560852803419805e-23
TTC13,9.940970420837402,0.030291952192783356,2.761239323357605e-23,8.572927445905256e-23
MELK,9.938453674316406,2.23857045173645,2.8318965033680264e-23,8.790790141442173e-23
BOLA3,9.935691833496094,0.8567548394203186,2.9114732572112905e-23,9.03626148933995e-23
ADAP2,9.930227279663086,0.13073962926864624,3.0755332064862543e-23,9.5438118139153e-23
IQGAP2,9.925188064575195,0.052233513444662094,3.2349208049485926e-23,1.0034969633741715e-22
HIBCH,9.923799514770508,0.060348834842443466,3.280246471122307e-23,1.0173827905803354e-22
CLCF1,9.921976089477539,0.21726496517658234,3.340748229376749e-23,1.0357923436829626e-22
PLA2G7,9.918737411499023,0.2386370599269867,3.450942080180837e-23,1.0695909272168306e-22
YAE1,9.918561935424805,0.16759943962097168,3.457019720331663e-23,1.0712910125627614e-22
KIAA0040,9.913202285766602,0.006690141744911671,3.647648788880278e-23,1.1301711000776764e-22
DHDDS,9.913116455078125,0.02695736102759838,3.650774603526399e-23,1.1309458005990123e-22
IGF2R,9.909528732299805,0.0350751131772995,3.784277882461796e-23,1.172101964211617e-22
RTKN,9.908913612365723,0.06247064843773842,3.807622418904423e-23,1.1791304774555537e-22
ENPP4,9.907092094421387,0.05479448288679123,3.8776819150943396e-23,1.200620623094792e-22
GEN1,9.906693458557129,0.3774016201496124,3.89318773812783e-23,1.2052152145322276e-22
GIPC1,9.906177520751953,0.05269854515790939,3.9133394867462146e-23,1.2112462273082e-22
UTP18,9.904335021972656,0.08159931749105453,3.98611541680548e-23,1.2335604820584751e-22
SPATC1L,9.90382194519043,0.33520767092704773,4.006622291751163e-23,1.23969446063389e-22
WDR43,9.900638580322266,0.005418441258370876,4.1362611056584285e-23,1.2793683426704706e-22
TRANK1,9.89902400970459,0.0002247707889182493,4.2035902599420484e-23,1.2999712515866619e-22
CTCF,9.897829055786133,0.02028835564851761,4.25409192946781e-23,1.3153640606812062e-22
CENPL,9.89234733581543,0.542874813079834,4.4936368136530666e-23,1.3891937231060823e-22
GPR68,9.88949966430664,0.2726501524448395,4.623314193810113e-23,1.4290387564525547e-22
MIDN,9.888467788696289,0.044122595340013504,4.671202960807051e-23,1.4435941195917466e-22
PUS7,9.884406089782715,0.06298010796308517,4.8645673395615664e-23,1.503094781851542e-22
WDYHV1,9.883753776550293,0.15548892319202423,4.89637774599479e-23,1.5126653409034307e-22
FAM126A,9.878421783447266,0.026726247742772102,5.1639654806997873e-23,1.5947877680958761e-22
WDR5B,9.876779556274414,0.29051563143730164,5.2492612720367325e-23,1.6208528401804679e-22
SGSH,9.874593734741211,0.026074614375829697,5.36497603055787e-23,1.656300095348257e-22
SMIM13,9.869179725646973,0.4930654764175415,5.662564606547369e-23,1.7478745854487797e-22
COMMD7,9.868247032165527,-0.0013892257120460272,5.715462601980643e-23,1.7639016004269326e-22
IMMP1L,9.866690635681152,0.42118391394615173,5.804796980715713e-23,1.791166194629719e-22
METTL21A,9.864842414855957,0.19000175595283508,5.912698382593377e-23,1.8241496699207206e-22
FYCO1,9.863393783569336,0.06636815518140793,5.998662559442484e-23,1.850355107469106e-22
EEF1A2,9.85328197479248,2.6266090869903564,6.634132211663567e-23,2.0460238555568925e-22
RNF121,9.852269172668457,0.03854820504784584,6.701352453987168e-23,2.0664027127045697e-22
CCDC12,9.851106643676758,0.01478735450655222,6.77930833699367e-23,2.0900844560872897e-22
PKNOX1,9.850305557250977,0.1202637180685997,6.833608680239013e-23,2.1064662829199088e-22
BAG5,9.848878860473633,0.018759848549962044,6.931300062063477e-23,2.136215573925887e-22
NKAP,9.843411445617676,0.13208648562431335,7.318632816207843e-23,2.2552065198137393e-22
OGFRL1,9.842385292053223,0.08521423488855362,7.393685538937716e-23,2.2779455088613354e-22
LYSMD3,9.842182159423828,0.011256798170506954,7.408626691163526e-23,2.282159928954325e-22
TMEM102,9.838685989379883,0.35364341735839844,7.670636578211267e-23,2.3620648945370596e-22
SLC25A44,9.83745002746582,-0.0239927526563406,7.765375202633452e-23,2.390831166593191e-22
ZNF664,9.836097717285156,0.018398720771074295,7.870435164266497e-23,2.4227648730042017e-22
TST,9.832122802734375,0.18563494086265564,8.187458540908847e-23,2.519925537646192e-22
GINS1,9.829751968383789,1.482343077659607,8.382527086455596e-23,2.579085499018038e-22
ATXN7L3,9.820491790771484,0.04608338326215744,9.189395133901154e-23,2.8258952859047734e-22
HES1,9.820158958435059,0.062125783413648605,9.219828840340174e-23,2.8347720641222755e-22
NAGPA,9.815169334411621,0.12392737716436386,9.687559640392376e-23,2.977570175379482e-22
ADM,9.813586235046387,0.3488330543041229,9.840746989882579e-23,3.0241398210580695e-22
SREBF1,9.812827110290527,0.030246419832110405,9.915146064206335e-23,3.0464854907897865e-22
DNAJC22,9.812679290771484,2.638651132583618,9.929602806176963e-23,3.0504090713777073e-22
ACOT8,9.810514450073242,0.10272854566574097,1.0144989597275264e-22,3.116047254933435e-22
AZI2,9.807548522949219,0.020547615364193916,1.0447617045801605e-22,3.207909856039813e-22
DENND5A,9.8066987991333,0.03345687314867973,1.0535937538972743e-22,3.234479160945758e-22
PDCD11,9.802889823913574,0.03968445211648941,1.0941032416422754e-22,3.357701088828178e-22
UBA5,9.802854537963867,-0.018168052658438683,1.0944758836618258e-22,3.3582747205791848e-22
GPR155,9.80236530303955,0.15440112352371216,1.0997980175546534e-22,3.3740325336652937e-22
WAC,9.801604270935059,0.06608834117650986,1.108118110092021e-22,3.3989807746707256e-22
BIN3,9.79883098602295,0.057689256966114044,1.1389572177650433e-22,3.4929824307373663e-22
KIF20B,9.797861099243164,0.33182936906814575,1.1499520295242167e-22,3.52610354381158e-22
MTMR14,9.792698860168457,0.011155973188579082,1.2102122580234636e-22,3.7096216391897386e-22
ZFR,9.791301727294922,0.002245745388790965,1.2270621824042097e-22,3.7606336241072743e-22
EIF1AD,9.786784172058105,0.027364837005734444,1.2831254782925759e-22,3.931120789306397e-22
CRLF1,9.785244941711426,0.9005193710327148,1.3027981099888078e-22,3.9907158097268544e-22
USP38,9.781463623046875,0.004766890313476324,1.3524073767236953e-22,4.1419766575064117e-22
CTTN,9.778942108154297,0.06209952384233475,1.3865257269857427e-22,4.245750752812227e-22
SNCG,9.778433799743652,0.44112518429756165,1.3935030166963932e-22,4.266393760227596e-22
RYBP,9.778212547302246,-0.013707633130252361,1.3965534116336782e-22,4.275009106003076e-22
FAM117A,9.77468490600586,0.1315484195947647,1.4460706129828639e-22,4.42583764792758e-22
MIS12,9.772483825683594,0.10081211477518082,1.4778400269083862e-22,4.522305528271694e-22
PSD4,9.771635055541992,0.006267159711569548,1.490279389429381e-22,4.559599309587491e-22
SLC41A1,9.76953411102295,0.06947845220565796,1.52150020717451e-22,4.654333741520806e-22
ATR,9.769495964050293,0.0394485667347908,1.5220716524471987e-22,4.655294252291991e-22
SEPTIN11,9.765243530273438,0.012094655074179173,1.5873089030002135e-22,4.854002973795004e-22
DDX58,9.76486873626709,0.008552591316401958,1.5931837282851686e-22,4.871144432677108e-22
SLC25A45,9.7637300491333,0.05053478851914406,1.6111738587946861e-22,4.925316266225784e-22
CEP135,9.763665199279785,0.09417670220136642,1.6122167886913168e-22,4.9276713950501e-22
ITGB1BP1,9.760367393493652,-0.0013451380655169487,1.6655141009583085e-22,5.089712011750572e-22
GLB1L2,9.759806632995605,0.5426077842712402,1.674745313530048e-22,5.117057242184915e-22
PDE9A,9.756099700927734,0.3554188013076782,1.7370688509196815e-22,5.306585396575382e-22
TBK1,9.755963325500488,0.0174252912402153,1.7394196047670193e-22,5.312869137398183e-22
FGD2,9.75492000579834,0.050614651292562485,1.7573923323698248e-22,5.366858326956793e-22
DTX4,9.754718780517578,0.10400152951478958,1.760882607197212e-22,5.376609135991217e-22
GLRX2,9.752582550048828,0.12040884047746658,1.798340881602874e-22,5.490055684812286e-22
IPO9,9.747458457946777,-0.0009757127845659852,1.8914443056623704e-22,5.773311265190239e-22
PRPF38A,9.744938850402832,0.0023906840942800045,1.9389616703380078e-22,5.917351041865292e-22
MEGF9,9.744629859924316,0.06199545040726662,1.9448624578683546e-22,5.934357570566248e-22
RNF157,9.741511344909668,0.682671844959259,2.0054854880483642e-22,6.118304132763712e-22
DTX2,9.740730285644531,0.29567956924438477,2.0209632232285578e-22,6.164483300003168e-22
FOLR2,9.740255355834961,0.36088696122169495,2.0304396294694663e-22,6.192344304278444e-22
HSPA1A,9.73963451385498,0.010443038307130337,2.0428687899693182e-22,6.229199571707456e-22
POM121,9.738837242126465,-0.001484847511164844,2.0589597940502e-22,6.277206372621096e-22
ASCC1,9.730408668518066,0.017170535400509834,2.236934238130622e-22,6.818652207329384e-22
LEO1,9.728300094604492,0.01821930892765522,2.2837693039022287e-22,6.96024212930391e-22
PNOC,9.726593017578125,1.8343435525894165,2.322412943692149e-22,7.076823533508838e-22
SINHCAF,9.724801063537598,0.5197262763977051,2.363666549119662e-22,7.201317361614444e-22
GSDMC,9.721487998962402,2.370432138442993,2.441857734412259e-22,7.438286986799608e-22
GCC1,9.719555854797363,0.1385488212108612,2.488646454893331e-22,7.578259548228563e-22
RECQL4,9.715492248535156,1.0321077108383179,2.5899365030953834e-22,7.884045765819987e-22
FAM78A,9.714950561523438,0.16216833889484406,2.6037598950096514e-22,7.924791520209479e-22
YBEY,9.71203327178955,0.3464484214782715,2.6793693704880186e-22,8.153543749102045e-22
ZNF550,9.711004257202148,0.16936351358890533,2.7065731033186356e-22,8.234941082653132e-22
TAF11,9.710582733154297,0.00530449952930212,2.7177822969599453e-22,8.267654692737169e-22
TCOF1,9.707571029663086,0.010853787884116173,2.7992814388605994e-22,8.514147515134964e-22
HIST1H2AC,9.706720352172852,0.6914159059524536,2.8227242436905836e-22,8.584006016551148e-22
KIRREL1,9.70364761352539,0.08822297304868698,2.9090933002970967e-22,8.845169842941333e-22
BBS10,9.701251029968262,0.2608652412891388,2.978243250704166e-22,9.053899539211959e-22
SRFBP1,9.694150924682617,0.03512468934059143,3.192818580004876e-22,9.70457985605113e-22
FICD,9.692594528198242,0.21257638931274414,3.2418550758782344e-22,9.851970333114324e-22
ZSWIM1,9.692022323608398,0.28557249903678894,3.2600939603394205e-22,9.905733320594422e-22
PLCB2,9.686819076538086,0.0033180243335664272,3.430452807168806e-22,1.0418113479883498e-21
ITGBL1,9.685128211975098,0.16115829348564148,3.487699383072897e-22,1.0590189797602707e-21
LST1,9.680983543395996,0.1432914286851883,3.6320461408318254e-22,1.1026638401363512e-21
CRLS1,9.677850723266602,0.012229587882757187,3.7450477173163703e-22,1.1367794665857749e-21
ZNF707,9.677828788757324,0.08285640180110931,3.7458552815858346e-22,1.1368337563215016e-21
MDN1,9.676787376403809,0.04459555447101593,3.7842208872031294e-22,1.1482846464575764e-21
DDX56,9.67437744140625,-0.005122368689626455,3.8744077496749417e-22,1.1754537068728574e-21
NEMP2,9.66762638092041,0.13934355974197388,4.1386704934819355e-22,1.2552069752287884e-21
RSRC1,9.663039207458496,0.03485702723264694,4.328281593662534e-22,1.312493506231862e-21
ZWILCH,9.66055679321289,0.3923676908016205,4.434491930296718e-22,1.3442495068503812e-21
PIGV,9.658316612243652,0.17478889226913452,4.532512104872592e-22,1.3737325491167652e-21
COIL,9.657913208007812,0.07771407812833786,4.550365385619343e-22,1.3789124669476949e-21
EIF2D,9.65726089477539,0.010159831494092941,4.579445932657108e-22,1.387492314917993e-21
ZNF107,9.6568603515625,0.1573161631822586,4.597378700977551e-22,1.3926922712527406e-21
ILF3,9.653708457946777,0.04571807384490967,4.740975093750733e-22,1.4359516188475836e-21
GPR108,9.653585433959961,0.006563602481037378,4.746640629868755e-22,1.4374268274876376e-21
SHISA4,9.65104866027832,0.3404264450073242,4.865571825951322e-22,1.4731960776431983e-21
MACO1,9.649806022644043,-0.011630554683506489,4.924858021285802e-22,1.4908970825529865e-21
TOP3B,9.647518157958984,0.05844145268201828,5.035956770155327e-22,1.524019586911274e-21
ALG14,9.64355754852295,0.2328788787126541,5.234207561026488e-22,1.5837506880602569e-21
GPN2,9.641036033630371,0.10637954622507095,5.364361958121048e-22,1.622589376492887e-21
TSEN15,9.6360502243042,0.27688467502593994,5.631293174612353e-22,1.7030447095390627e-21
ZBTB42,9.631149291992188,0.1502687633037567,5.906529973628902e-22,1.785984531490933e-21
MPV17L2,9.630422592163086,0.43780091404914856,5.948423267438516e-22,1.798050643962274e-21
HTRA3,9.621170043945312,0.48012471199035645,6.508652043216918e-22,1.967064119094907e-21
TMEM200A,9.619446754455566,0.5175445675849915,6.618616444940027e-22,1.9999636122561095e-21
GPR15,9.617140769958496,1.3838422298431396,6.768674876561532e-22,2.044965398796752e-21
SEPHS1,9.61629867553711,0.08382996171712875,6.824237945166328e-22,2.061407793593344e-21
PPM1M,9.61112117767334,0.09060005098581314,7.176305240843494e-22,2.1673952123756813e-21
CHD8,9.610894203186035,0.010439086705446243,7.19214327374791e-22,2.1718158763511976e-21
SEMA6B,9.607937812805176,0.524131178855896,7.401621946629467e-22,2.234326010667012e-21
LY86,9.607287406921387,0.40349122881889343,7.4485053384756775e-22,2.248103380576151e-21
PASK,9.606038093566895,0.24412506818771362,7.539454139005559e-22,2.274794088795236e-21
CEP104,9.604823112487793,0.046256035566329956,7.628862323068868e-22,2.301002310687761e-21
ZFAND3,9.601863861083984,0.019912870600819588,7.851167501838862e-22,2.3672638113765265e-21
ASCC2,9.601730346679688,0.0014704590430483222,7.861372559161269e-22,2.3699456254543857e-21
MYO1E,9.599531173706055,0.03489174321293831,8.030899147351797e-22,2.4206487478315587e-21
RBM8A,9.598382949829102,0.43140876293182373,8.120855653572881e-22,2.447355198798414e-21
GTF2E1,9.59181022644043,0.2198190689086914,8.655279848446922e-22,2.6075436557750287e-21
LRFN4,9.591314315795898,0.15485140681266785,8.697021762012723e-22,2.619682617036716e-21
TRIP13,9.589677810668945,1.9021058082580566,8.836010731616121e-22,2.6611050307975134e-21
SLC25A13,9.589515686035156,0.018611403182148933,8.84995506522426e-22,2.6648607408723576e-21
SNIP1,9.582232475280762,0.01494730543345213,9.496919911816332e-22,2.8582441052840035e-21
MARVELD2,9.580374717712402,0.1569826751947403,9.66937954039483e-22,2.909664184546835e-21
ICK,9.579962730407715,0.10302615910768509,9.707953045728302e-22,2.9202995670081373e-21
BABAM2,9.574975967407227,0.004179151728749275,1.0188123637779907e-21,3.063722794251393e-21
DDX41,9.572543144226074,0.18613773584365845,1.0430794362298303e-21,3.135654591173365e-21
ATRN,9.572440147399902,-0.0026331054978072643,1.044115056470784e-21,3.1382460856224596e-21
SPIRE2,9.569692611694336,0.27142804861068726,1.0722431450328612e-21,3.222253705913943e-21
GAL3ST4,9.558685302734375,0.6221098899841309,1.1926151036059638e-21,3.581608753264082e-21
PCID2,9.557955741882324,0.012393038719892502,1.2010572970743876e-21,3.606363009913497e-21
CDCA4,9.556873321533203,0.3702359199523926,1.213683441393927e-21,3.643669929816535e-21
DNAJB1,9.555641174316406,0.012417835183441639,1.2282089372734798e-21,3.686665671278064e-21
SFXN4,9.555183410644531,0.07954293489456177,1.2336520517960492e-21,3.7023894440790316e-21
AP1AR,9.554696083068848,0.10687308013439178,1.2394742507893646e-21,3.719245503281329e-21
SNW1,9.55367374420166,0.0852772518992424,1.251769488268754e-21,3.755516158432987e-21
C7orf25,9.552318572998047,0.10029406100511551,1.2682515454870308e-21,3.804333849617865e-21
NFATC1,9.5511474609375,0.08697245270013809,1.2826724030006832e-21,3.84695345680185e-21
TMPRSS13,9.549271583557129,0.43299001455307007,1.3061192672503448e-21,3.9159755580203505e-21
STAB1,9.54716682434082,0.0646679699420929,1.3329095989874445e-21,3.995635173887761e-21
LGALS2,9.546821594238281,1.2413074970245361,1.3373592709554964e-21,4.008309354784897e-21
CUL2,9.546647071838379,0.012320904061198235,1.3396232385075381e-21,4.014429466140753e-21
INIP,9.544710159301758,0.15687979757785797,1.3648862942200452e-21,4.089457161903373e-21
TEX10,9.54395866394043,0.09297873824834824,1.3748176020136725e-21,4.11784858035634e-21
NRBF2,9.540942192077637,0.0687193050980568,1.4154022431870259e-21,4.238705425854224e-21
MPST,9.537901878356934,0.07198245078325272,1.457514926306822e-21,4.364097515727762e-21
BHMT2,9.5372896194458,0.9919443130493164,1.466142105016647e-21,4.38920224220381e-21
ARL3,9.536784172058105,0.041371531784534454,1.473293857902022e-21,4.409882393409098e-21
PRF1,9.535149574279785,0.09293626993894577,1.4966936894016304e-21,4.47918161068525e-21
MFSD9,9.534711837768555,0.2997259497642517,1.5030251817779035e-21,4.497385625832873e-21
C1orf216,9.531937599182129,0.23371818661689758,1.5437464522033435e-21,4.618468456111988e-21
PAFAH2,9.531901359558105,0.12935380637645721,1.5442816700566983e-21,4.619305402475636e-21
HSD17B12,9.531425476074219,-0.009102394804358482,1.551374569399961e-21,4.639754377090654e-21
LYRM1,9.530037879943848,0.07639868557453156,1.5722566070210744e-21,4.701086592199522e-21
LYRM4,9.530028343200684,0.17602777481079102,1.5724019306283989e-21,4.701086592199522e-21
TMEM222,9.525848388671875,0.4226108491420746,1.6369975651399122e-21,4.892593383943784e-21
COPS2,9.522648811340332,0.0010527545819059014,1.6882040699273232e-21,5.044803502301414e-21
TBPL1,9.522384643554688,0.08504853397607803,1.6925063602436149e-21,5.056824191329319e-21
RTN4,9.521356582641602,0.03714713081717491,1.709321654990648e-21,5.106220744348405e-21
C15orf61,9.51850700378418,0.1855163872241974,1.7568439663711407e-21,5.247316253703826e-21
TMEM39B,9.517782211303711,0.12386277318000793,1.7691410753450454e-21,5.283172407000679e-21
APOC2,9.511610984802246,0.5339887142181396,1.877324885514042e-21,5.603464605458057e-21
SLC4A2,9.510793685913086,0.025258978828787804,1.8921315942700882e-21,5.646727758308588e-21
PMS2,9.510218620300293,0.08942598849534988,1.902614169765062e-21,5.6770741613352895e-21
BRSK1,9.510056495666504,0.6660643219947815,1.9055942711730224e-21,5.6850281490431596e-21
SIX4,9.509903907775879,0.6285271048545837,1.908392473813447e-21,5.692436936901146e-21
CINP,9.507149696350098,0.09088756889104843,1.959583990087816e-21,5.844169175122528e-21
UBR5,9.503421783447266,0.014619932509958744,2.031044810052914e-21,6.055293034687022e-21
RBBP4,9.502894401550293,0.42037394642829895,2.0413654019559924e-21,6.0850592149964156e-21
AC073111.4,9.501391410827637,0.16518376767635345,2.0710415312329764e-21,6.17250254948981e-21
TIAM1,9.500276565551758,0.25640833377838135,2.093332182004367e-21,6.2368812843965996e-21
DLGAP5,9.488174438476562,2.970165491104126,2.3511604258923864e-21,7.001594667487834e-21
RIDA,9.480944633483887,0.6364313364028931,2.5199097165675734e-21,7.500412756374463e-21
AGBL5,9.479116439819336,0.1766263246536255,2.564446089424116e-21,7.631717279290136e-21
OGFOD2,9.474884986877441,0.009422906674444675,2.670552227623072e-21,7.946178275445185e-21
CLN5,9.470203399658203,0.03803148493170738,2.792997070733622e-21,8.307776448923401e-21
ZNF511,9.470063209533691,0.1652379333972931,2.7967508645340357e-21,8.317573870477703e-21
ENDOD1,9.45578670501709,0.045213762670755386,3.2060218126006623e-21,9.528482316805585e-21
ASB13,9.454740524291992,0.40259191393852234,3.2382470686732884e-21,9.622676005875169e-21
SCAMP5,9.452829360961914,0.7220829129219055,3.2979414207162966e-21,9.798451654517266e-21
UTP11,9.451807975769043,0.07367314398288727,3.3302819647725865e-21,9.892912516349254e-21
CDC42EP3,9.450833320617676,0.03991618752479553,3.3614330174885542e-21,9.98380943203483e-21
YY1,9.448386192321777,0.006662027910351753,3.440938658827015e-21,1.0214915913464142e-20
TCFL5,9.447937965393066,0.26457586884498596,3.455697704200246e-21,1.0257046271725025e-20
SSC5D,9.442992210388184,0.3541007339954376,3.622842830005358e-21,1.0751394067316082e-20
HSPB11,9.44171142578125,-0.0077890451066195965,3.667385577460506e-21,1.0881796194886917e-20
SCLY,9.440261840820312,0.3150012493133545,3.718481113168746e-21,1.103159565025714e-20
VCP,9.438863754272461,-0.024522852152585983,3.768424167722129e-21,1.1176094111981555e-20
TAF8,9.43395709991455,-0.021026799455285072,3.949027291749637e-21,1.1709791979241871e-20
ABL2,9.433464050292969,0.013937433250248432,3.967656862908354e-21,1.1763104016250018e-20
EOMES,9.430909156799316,0.5964795351028442,4.065506199174499e-21,1.2051226736634964e-20
BATF3,9.429482460021973,0.46780845522880554,4.121181243972269e-21,1.2214259835028122e-20
CARNMT1,9.42206859588623,0.038644056767225266,4.422870495327346e-21,1.310410360421253e-20
OGDH,9.417162895202637,0.02496541291475296,4.634427482110051e-21,1.372415947126006e-20
ELOA,9.412610054016113,0.02445448935031891,4.8396658794398845e-21,1.4329595289345342e-20
MTFR1L,9.411275863647461,0.01967153139412403,4.901494608725688e-21,1.451028577520922e-20
FBXO25,9.410928726196289,0.04393462836742401,4.9177412949061e-21,1.4555999033310214e-20
C3orf38,9.409847259521484,0.0029742210172116756,4.968565973098402e-21,1.4704027811058153e-20
MPP6,9.4070463180542,0.25809386372566223,5.1027438195305685e-21,1.5098644042669242e-20
DOK3,9.404817581176758,0.20114877820014954,5.212068459008977e-21,1.5419604364496127e-20
TLR1,9.404719352722168,0.21527336537837982,5.216945041178472e-21,1.543150666360038e-20
NAA10,9.404505729675293,-0.016894247382879257,5.227515404904674e-21,1.5460244283854486e-20
ACP6,9.401628494262695,0.06790011376142502,5.372496255413685e-21,1.588642310554215e-20
BRMS1L,9.399230003356934,0.1623886674642563,5.496382661477708e-21,1.6250096678358392e-20
TMCO4,9.391575813293457,0.03416630998253822,5.910908846129403e-21,1.7467078567692737e-20
SPRED2,9.390820503234863,0.017479434609413147,5.953438544329318e-21,1.758988165989587e-20
B3GALNT2,9.38934326171875,0.07037181407213211,6.03757373141757e-21,1.7835551088301342e-20
STAMBPL1,9.388041496276855,0.13495121896266937,6.112605841282357e-21,1.8054253319514467e-20
PXMP2,9.385791778564453,0.15864624083042145,6.2445305086535e-21,1.8440895093495443e-20
GNA12,9.38396167755127,0.3067845106124878,6.353915696092668e-21,1.8760859506327174e-20
UNC119,9.380603790283203,0.1993810534477234,6.559620899169413e-21,1.936507185286226e-20
C2orf69,9.380095481872559,0.2455035299062729,6.591302005242571e-21,1.9455423254782266e-20
TBC1D5,9.3778657913208,0.003912725020200014,6.732132365214757e-21,1.9867866399186102e-20
ORC5,9.376262664794922,0.15598465502262115,6.835243401486224e-21,2.0168875846226156e-20
AP3S2,9.375308990478516,-0.0058493949472904205,6.897318705256543e-21,2.0348721949494015e-20
SBNO1,9.372450828552246,0.0032350269611924887,7.086780737242376e-21,2.0904269052335504e-20
PHLDA3,9.370458602905273,0.08919355273246765,7.221784093755858e-21,2.12990213640994e-20
PCDHB2,9.367993354797363,0.7758852243423462,7.392428436404909e-21,2.179874282241904e-20
MEF2B,9.363502502441406,0.13791494071483612,7.713611008440231e-21,2.2738427495046668e-20
NELFA,9.362662315368652,0.003555665723979473,7.775237893374732e-21,2.2916357227058173e-20
FECH,9.361224174499512,0.10808693617582321,7.881779774296613e-21,2.3226587659522713e-20
SARS2,9.359790802001953,0.14335112273693085,7.989444613871173e-21,2.3540025665311805e-20
