pathway,NES,padj,size
Regulation Of Hydrolase Activity (GO:0051336),1.1794096813471557,0.4905821979045868,71
Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923),1.1793209666798743,0.6296112537384033,17
Internal Protein Amino Acid Acetylation (GO:0006475),1.1792948161025525,0.6798213720321655,8
Postsynaptic Membrane Organization (GO:0001941),1.1772416638667083,0.615547776222229,17
Bone Morphogenesis (GO:0060349),1.177025807069173,0.6391431093215942,14
Neuron Migration (GO:0001764),1.176483400147343,0.5784835815429688,55
Regulation Of Hippo Signaling (GO:0035330),1.175541834276898,0.615547776222229,25
Microtubule-Based Transport (GO:0099111),1.1754444451745971,0.6410415768623352,13
Regulation Of ATPase-coupled Calcium Transmembrane Transporter Activity (GO:1901894),1.174609094610125,0.6795425415039062,7
Left/Right Pattern Formation (GO:0060972),1.1741034096950478,0.6284684538841248,32
Cellular Response To Monoamine Stimulus (GO:0071868),1.1738308970479616,0.6872228384017944,6
Vascular Endothelial Growth Factor Signaling Pathway (GO:0038084),1.1731196438731952,0.6428248286247253,14
BMP Signaling Pathway (GO:0030509),1.17121158804592,0.6188998818397522,61
Response To Nutrient Levels (GO:0031667),1.1705105523744934,0.615547776222229,35
Positive Regulation Of Deacetylase Activity (GO:0090045),1.1683550006638637,0.677509069442749,6
Organelle Disassembly (GO:1903008),1.1680073647490936,0.5101742744445801,54
Negative Regulation Of Synaptic Transmission (GO:0050805),1.1678754225861707,0.6156571507453918,15
Positive Regulation Of Regulated Secretory Pathway (GO:1903307),1.1668101191503593,0.6532173752784729,12
Positive Regulation Of Mitochondrial Membrane Potential (GO:0010918),1.1665004526985492,0.7072779536247253,5
Regulation Of Hemoglobin Biosynthetic Process (GO:0046984),1.166142639949018,0.7097963690757751,6
Ganglion Development (GO:0061548),1.1647379021996391,0.6622740030288696,11
Golgi Disassembly (GO:0090166),1.1647044489124085,0.6985489726066589,5
Negative Regulation Of Cytoplasmic Translation (GO:2000766),1.1625052369904862,0.6943183541297913,8
"Heparan Sulfate Proteoglycan Biosynthetic Process, Enzymatic Modification (GO:0015015)",1.1620049987803989,0.679671585559845,10
Respiratory System Development (GO:0060541),1.1615968687500529,0.6189814805984497,32
Positive Regulation Of CREB Transcription Factor Activity (GO:0032793),1.1615452759437936,0.6368348002433777,18
Response To Manganese Ion (GO:0010042),1.1613441038632166,0.6918843388557434,5
Regulation Of DNA Biosynthetic Process (GO:2000278),1.1599994986074924,0.6087825298309326,34
"Synaptic Transmission, Dopaminergic (GO:0001963)",1.1592067578626353,0.7027497291564941,6
Response To Platelet-Derived Growth Factor (GO:0036119),1.1580887648132687,0.6806797385215759,9
Glucuronate Metabolic Process (GO:0019585),1.1569141799035592,0.657218873500824,15
Cellular Glucuronidation (GO:0052695),1.1569141799035592,0.657218873500824,15
Regulation Of ERAD Pathway (GO:1904292),1.1566138807664905,0.7008940577507019,10
Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation (GO:0003198),1.1563714485875283,0.703865647315979,8
Negative Regulation Of Centriole Replication (GO:0046600),1.154724658217103,0.7153558135032654,6
Gastrulation (GO:0007369),1.1546938774991704,0.657218873500824,19
Self Proteolysis (GO:0097264),1.1546560660513365,0.6514740586280823,11
Valine Metabolic Process (GO:0006573),1.15425330525492,0.7086442708969116,5
Embryo Development Ending In Birth Or Egg Hatching (GO:0009792),1.1541007596124928,0.6532173752784729,17
Regulation Of Delayed Rectifier Potassium Channel Activity (GO:1902259),1.153020632263421,0.6740583777427673,17
Cilium Assembly (GO:0060271),1.1524653529884055,0.0,243
Potassium Ion Homeostasis (GO:0055075),1.152437125980406,0.615547776222229,23
Limb Development (GO:0060173),1.1512997139568746,0.6468449831008911,28
Positive Regulation Of Long-Term Synaptic Potentiation (GO:1900273),1.1507079726643301,0.6416633725166321,14
Positive Regulation Of Male Gonad Development (GO:2000020),1.1504668354097753,0.6992771625518799,5
Positive Regulation Of Gonad Development (GO:1905941),1.1504668354097753,0.6992771625518799,5
cAMP-mediated Signaling (GO:0019933),1.1503454300737856,0.6087825298309326,26
Regulation Of Respiratory Gaseous Exchange (GO:0043576),1.1500988209934626,0.7086219191551208,6
Digestive System Development (GO:0055123),1.1481703674011803,0.687494158744812,11
Cyclic-Nucleotide-Mediated Signaling (GO:0019935),1.1480302361056651,0.5829252004623413,40
Cardiac Atrium Development (GO:0003230),1.147258026501745,0.692746102809906,7
Regulation Of Histone Modification (GO:0031056),1.147190053763671,0.6416578888893127,18
Response To Potassium Ion (GO:0035864),1.145806246208883,0.7030921578407288,7
Cellular Response To Potassium Ion (GO:0035865),1.145806246208883,0.7030921578407288,7
Regulation Of Feeding Behavior (GO:0060259),1.145261281065149,0.6661566495895386,14
Peptidyl-Tyrosine Dephosphorylation Involved In Inactivation Of Protein Kinase Activity (GO:1990264),1.1443974362400455,0.717016875743866,7
Negative Regulation Of B Cell Apoptotic Process (GO:0002903),1.143824125928181,0.6742398142814636,7
Regulation Of Microtubule Cytoskeleton Organization (GO:0070507),1.142410867858117,0.6156571507453918,40
Protein Polyglutamylation (GO:0018095),1.1421070584709974,0.676365315914154,11
Endothelial Cell Differentiation (GO:0045446),1.141111365739319,0.6898844242095947,13
Regulation Of Respiratory System Process (GO:0044065),1.1391272675697073,0.7326054573059082,6
Maintenance Of Lens Transparency (GO:0036438),1.1388177548028033,0.715957760810852,6
Negative Regulation Of Astrocyte Differentiation (GO:0048712),1.1383295173358254,0.7310558557510376,5
HALLMARK_NOTCH_SIGNALING,1.137244788017842,0.6387578248977661,32
Establishment Of Centrosome Localization (GO:0051660),1.1360634980616666,0.7046909332275391,7
Monoamine Transport (GO:0015844),1.1349690586460766,0.6729604601860046,10
Golgi To Plasma Membrane Transport (GO:0006893),1.1329559056177156,0.615547776222229,47
Determination Of Bilateral Symmetry (GO:0009855),1.1314374876085385,0.6795425415039062,28
Positive Regulation Of Stem Cell Proliferation (GO:2000648),1.130812804775808,0.682529628276825,16
Regulation Of Long-Term Neuronal Synaptic Plasticity (GO:0048169),1.1303233380731463,0.6964707374572754,10
Nucleus Organization (GO:0006997),1.129510809493758,0.6532173752784729,44
Positive Regulation Of Vasoconstriction (GO:0045907),1.129234491385589,0.7086219191551208,12
Negative Regulation Of Heterochromatin Formation (GO:0031452),1.1287523784329354,0.7326054573059082,5
Lung Epithelium Development (GO:0060428),1.128344564530195,0.702702522277832,9
Regulation Of Epinephrine Secretion (GO:0014060),1.1279261641454061,0.7293516397476196,5
Prostaglandin Transport (GO:0015732),1.1258149621386548,0.7138052582740784,10
Focal Adhesion Assembly (GO:0048041),1.1257090897174575,0.6547806859016418,21
Negative Regulation Of Rho Protein Signal Transduction (GO:0035024),1.1253645406509027,0.6898844242095947,17
Regulation Of pro-B Cell Differentiation (GO:2000973),1.1245213486857477,0.7294438481330872,5
Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088),1.1240246436214363,0.641575813293457,26
Regulation Of Meiotic Cell Cycle (GO:0051445),1.123393049930158,0.6758270859718323,20
Mitral Valve Development (GO:0003174),1.1226921025135015,0.7147752642631531,7
Synaptic Vesicle Docking (GO:0016081),1.121077414566206,0.7246904373168945,6
Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884),1.1176273223069269,0.6661566495895386,34
Pathway-Restricted SMAD Protein Phosphorylation (GO:0060389),1.1171533184995717,0.6898844242095947,14
Inositol Lipid-Mediated Signaling (GO:0048017),1.1147129701621892,0.6470485329627991,33
Adult Feeding Behavior (GO:0008343),1.112438204006479,0.7251328825950623,6
Negative Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000650),1.1123354270873367,0.6942090392112732,10
Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912),1.1119464196290083,0.6914818286895752,30
Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911),1.1114211310030522,0.7138052582740784,16
Regulation Of Hair Cycle (GO:0042634),1.1100226002913487,0.715957760810852,9
Detection Of Mechanical Stimulus (GO:0050982),1.1085567097237243,0.7184820175170898,18
Negative Regulation Of Relaxation Of Muscle (GO:1901078),1.1074407924049703,0.7480694651603699,5
Sinoatrial Node Development (GO:0003163),1.1072797145032727,0.7246904373168945,7
Cardiac Muscle Cell Myoblast Differentiation (GO:0060379),1.106594322365823,0.7294996976852417,6
Fc-epsilon Receptor Signaling Pathway (GO:0038095),1.1050421589708275,0.6898844242095947,22
Serotonin Uptake (GO:0051610),1.103989939520236,0.7097555994987488,8
Neurotransmitter Reuptake (GO:0098810),1.103989939520236,0.7097555994987488,8
Potassium Ion Import Across Plasma Membrane (GO:1990573),1.1035152345923374,0.6637011170387268,42
Actomyosin Structure Organization (GO:0031032),1.1017849937420527,0.6563388109207153,77
Cardiac Muscle Tissue Morphogenesis (GO:0055008),1.0991546892757924,0.682529628276825,31
Amylin Receptor Signaling Pathway (GO:0097647),1.0990474626184221,0.7344091534614563,5
Negative Regulation Of Actin Filament Bundle Assembly (GO:0032232),1.0987918818470144,0.6899721026420593,28
Spliceosomal tri-snRNP Complex Assembly (GO:0000244),1.0986168933487452,0.7066863179206848,13
Metanephros Development (GO:0001656),1.098182519225931,0.7084029316902161,25
Negative Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070885),1.0959654323614059,0.7138052582740784,11
Negative Regulation Of Calcineurin-Mediated Signaling (GO:0106057),1.0959654323614059,0.7138052582740784,11
Hepatocyte Growth Factor Receptor Signaling Pathway (GO:0048012),1.0954116145048065,0.7184820175170898,6
Positive Regulation Of Protein Localization To Cilium (GO:1903566),1.0945667241362287,0.739228367805481,5
Negative Regulation Of Morphogenesis Of An Epithelium (GO:1905331),1.092418442915645,0.7547560334205627,5
Cardioblast Differentiation (GO:0010002),1.0909930766725395,0.7292408347129822,8
Regulation Of B Cell Apoptotic Process (GO:0002902),1.0909867891650196,0.7246904373168945,10
Cell Junction Assembly (GO:0034329),1.090383426071021,0.5866777300834656,95
Cardiac Muscle Cell Development (GO:0055013),1.089872711042626,0.7086442708969116,26
Signal Release From Synapse (GO:0099643),1.0866573882621546,0.677509069442749,38
Regulation Of Glucan Biosynthetic Process (GO:0010962),1.0856772642771224,0.7211728692054749,8
Positive Regulation Of Inositol Phosphate Biosynthetic Process (GO:0060732),1.0850961996934143,0.7248817086219788,8
Aortic Valve Development (GO:0003176),1.0825363088912878,0.6746582388877869,40
Transcription-Dependent Tethering Of RNA Polymerase II Gene DNA At Nuclear Periphery (GO:0000972),1.0824170735006775,0.7269324660301208,6
poly-N-acetyllactosamine Metabolic Process (GO:0030309),1.0812211572583525,0.75017249584198,5
SNARE Complex Assembly (GO:0035493),1.0801136950846693,0.7166842818260193,9
Ureteric Bud Development (GO:0001657),1.0798520409809058,0.7138052582740784,18
Protein Deubiquitination (GO:0016579),1.0793319419472487,0.610654354095459,112
Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0048009),1.079196034132817,0.7326054573059082,10
Postsynaptic Neurotransmitter Receptor Diffusion Trapping (GO:0098970),1.0783374495678895,0.7251922488212585,7
Neurotransmitter Receptor Diffusion Trapping (GO:0099628),1.0783374495678895,0.7251922488212585,7
Establishment Of Protein Localization To Vacuole (GO:0072666),1.0759336405817743,0.6857588291168213,27
Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552),1.0747752510678847,0.7072341442108154,26
AMP Metabolic Process (GO:0046033),1.0732518147654622,0.7251922488212585,11
Ventricular Septum Development (GO:0003281),1.0722940277765693,0.6898844242095947,37
Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023),1.0694507468002872,0.7046909332275391,16
Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131),1.0668806735804741,0.7231723070144653,17
Negative Regulation Of Monoatomic Ion Transport (GO:0043271),1.0657482574633743,0.7246904373168945,18
Negative Regulation Of Protein Depolymerization (GO:1901880),1.0637827675916929,0.7638666033744812,23
Regulation Of Endothelial Cell Proliferation (GO:0001936),1.0632853554823607,0.7098284959793091,93
Serotonin Transport (GO:0006837),1.0627964574363356,0.7414490580558777,9
Negative Regulation Of Dendritic Spine Development (GO:0061000),1.0597828695691314,0.7606719136238098,6
Positive Regulation Of Cell Migration By Vascular Endothelial Growth Factor Signaling Pathway (GO:0038089),1.0593414363138653,0.7311147451400757,7
Negative Regulation Of miRNA Transcription (GO:1902894),1.05863135766428,0.7097963690757751,20
Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043),1.0568359567529237,0.7246904373168945,20
Neuromuscular Synaptic Transmission (GO:0007274),1.0553946899401359,0.7571446895599365,18
Locomotor Rhythm (GO:0045475),1.0546983240826362,0.7383937835693359,6
Nuclear Envelope Organization (GO:0006998),1.05353351440278,0.7251328825950623,17
Nucleobase Transport (GO:0015851),1.0534486426848948,0.7600107192993164,5
Positive Regulation Of Alcohol Biosynthetic Process (GO:1902932),1.053359249608323,0.7528734803199768,12
Protein Deglycosylation (GO:0006517),1.052243626287374,0.754651665687561,7
Regulation Of Mitotic Spindle Checkpoint (GO:1903504),1.0512119147286867,0.7733253240585327,5
Cellular Response To Forskolin (GO:1904322),1.051206384008861,0.7430127263069153,10
Response To Forskolin (GO:1904321),1.051206384008861,0.7430127263069153,10
Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758),1.0512044462664754,0.7326054573059082,17
Vascular Associated Smooth Muscle Cell Development (GO:0097084),1.0486026050273272,0.7660109996795654,6
Vesicle-Mediated Transport In Synapse (GO:0099003),1.0475716966162776,0.7430127263069153,18
Retinoic Acid Receptor Signaling Pathway (GO:0048384),1.0468102114717543,0.7381642460823059,11
Semaphorin-Plexin Signaling Pathway Involved In Axon Guidance (GO:1902287),1.0465391293673665,0.7660467028617859,8
Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903555),1.0456841467585494,0.7665743827819824,8
Negative Regulation Of Metabolic Process (GO:0009892),1.0452932260406573,0.7101086974143982,53
Atrioventricular Valve Formation (GO:0003190),1.0450326438050395,0.7953673005104065,6
Positive Regulation Of Natural Killer Cell Mediated Immune Response To Tumor Cell (GO:0002857),1.0447350036168934,0.7638666033744812,5
Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002860),1.0447350036168934,0.7638666033744812,5
Positive Regulation Of BMP Signaling Pathway (GO:0030513),1.044730395368001,0.7219581604003906,24
Regulation Of Triglyceride Catabolic Process (GO:0010896),1.0440120197609934,0.7333428263664246,10
Positive Regulation Of Lipid Metabolic Process (GO:0045834),1.0402797662757874,0.7246904373168945,24
ATF6-mediated Unfolded Protein Response (GO:0036500),1.0389386852575102,0.7807468175888062,6
Autophagy Of Nucleus (GO:0044804),1.0375446638161738,0.7251922488212585,18
DNA-templated Transcription Termination (GO:0006353),1.036942294596579,0.7463220357894897,16
Positive Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902101),1.0348562948788396,0.7612369060516357,11
Positive Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045842),1.0348562948788396,0.7612369060516357,11
Positive Regulation Of Cilium Assembly (GO:0045724),1.0348357726283548,0.7231723070144653,22
Chloride Transmembrane Transport (GO:1902476),1.0334710301551921,0.7219581604003906,48
Regulation Of Retinal Ganglion Cell Axon Guidance (GO:0090259),1.0312035060056324,0.7954471707344055,5
Neural Tube Closure (GO:0001843),1.0294859845895257,0.738273561000824,32
Regulation Of Actin Filament Depolymerization (GO:0030834),1.0294304550282989,0.75606369972229,11
Negative Regulation Of Ossification (GO:0030279),1.024308712332205,0.7419533729553223,24
Aldehyde Biosynthetic Process (GO:0046184),1.0239700909068512,0.7954471707344055,6
Negative Regulation Of Axon Regeneration (GO:0048681),1.0219529802441858,0.78052818775177,5
