gene,score,logfoldchange,pval,pval_adj
ARRB1,14.488776206970215,0.31957337260246277,1.426616136639343e-47,9.115220135234134e-46
GPNMB,14.298219680786133,0.45757395029067993,2.2447838333162323e-46,1.3620866199336952e-44
AKAP9,14.295129776000977,0.2676335871219635,2.3466730164135035e-46,1.419148544574882e-44
COL4A2,14.159991264343262,0.2948378920555115,1.620133476156258e-45,9.573612260084137e-44
ZNF655,13.934895515441895,0.27476465702056885,3.88770336217035e-44,2.2175852427370433e-42
RASGEF1B,13.914889335632324,0.6505530476570129,5.143915457468994e-44,2.8885801025451664e-42
DDX3Y,13.907570838928223,0.565615177154541,5.698176569203697e-44,3.180074960627816e-42
PPARGC1A,13.846940994262695,0.8877596259117126,1.3274593903104301e-43,7.340403882444404e-42
CASZ1,13.786127090454102,0.47521668672561646,3.089042311428261e-43,1.6824115384110184e-41
CHKB,13.74243450164795,0.3544132709503174,5.654192460790489e-43,3.0248256827222966e-41
ID3,13.686200141906738,0.35665515065193176,1.2276349622101194e-42,6.54811073353492e-41
TRA2A,13.650137901306152,0.22345468401908875,2.0149707996326546e-42,1.0591483139231878e-40
CREB3L2,13.528149604797363,0.5441529750823975,1.0667520751077863e-41,5.511146006313997e-40
GEM,13.482491493225098,0.8081204891204834,1.98296975452656e-41,1.0186380426519676e-39
CRIP2,13.451906204223633,0.36405622959136963,3.000358984487291e-41,1.5282391875351887e-39
CSRP1,13.44351577758789,0.22780025005340576,3.360801388223758e-41,1.7070227725242133e-39
CLASRP,13.424769401550293,0.29682856798171997,4.32932035996289e-41,2.1927946988473102e-39
ARAP1,13.303854942321777,0.2635464668273926,2.1983597545615976e-40,1.0772558558802928e-38
NRBP2,13.121978759765625,0.37745431065559387,2.464156870145263e-39,1.1818802261529615e-37
CNST,13.121430397033691,0.40081971883773804,2.4820446027049552e-39,1.1873103308494974e-37
HES4,13.07275104522705,0.7302247285842896,4.712983247966896e-39,2.230894321720875e-37
GABBR1,13.069707870483398,0.38094523549079895,4.9053722561346696e-39,2.315899246355799e-37
GSE1,13.052131652832031,0.35080400109291077,6.17939999870869e-39,2.9022314487441697e-37
USP4,12.87410831451416,0.3518946170806885,6.296203245295896e-38,2.8749481586222323e-36
PNPLA7,12.84030532836914,0.4395458698272705,9.748934534538617e-38,4.418050983797676e-36
TAPT1,12.800114631652832,0.4667402505874634,1.637087474020999e-37,7.381998928989453e-36
IGHG1,12.776782035827637,0.36005255579948425,2.210271063226672e-37,9.892604298332843e-36
EPAS1,12.698243141174316,0.17249111831188202,6.047230295793105e-37,2.6734967777146927e-35
PAXBP1,12.690534591674805,0.45249396562576294,6.672835076387208e-37,2.9428830207617926e-35
ATXN2,12.6105318069458,0.34698617458343506,1.847422362588586e-36,8.010813227896117e-35
CIB1,12.601323127746582,0.3983791768550873,2.0763079730239425e-36,8.981770518712662e-35
LAMA5,12.592572212219238,0.2871394157409668,2.3198856395471084e-36,9.987660031974004e-35
NOTCH1,12.51268196105957,0.3119162619113922,6.363886176537217e-36,2.707571525744611e-34
CCDC88C,12.508282661437988,0.3913882076740265,6.726236943631693e-36,2.855019164665453e-34
VPS13B,12.427720069885254,0.21165479719638824,1.8483065007130526e-35,7.754310474685247e-34
PLA2G4C,12.41935920715332,0.6179293990135193,2.0519749108777115e-35,8.529611572066846e-34
PER1,12.395137786865234,0.21998795866966248,2.7766703584705835e-35,1.151553977565713e-33
CBX7,12.38925552368164,0.4248444437980652,2.988058942903419e-35,1.2335635115429137e-33
NPAS2,12.269075393676758,0.8881188035011292,1.3276108571954567e-34,5.3465165968392535e-33
FOXP1,12.266438484191895,0.20785774290561676,1.3715461890048373e-34,5.5111773754634374e-33
GLS,12.205551147460938,0.3398200571537018,2.9033414147843328e-34,1.1462493332342862e-32
CTNND1,12.146502494812012,0.17068716883659363,5.987249192944913e-34,2.3332206876471967e-32
TENT5A,12.071220397949219,0.5691659450531006,1.4989458315790981e-33,5.718130490846678e-32
ANKZF1,12.04541301727295,0.43661320209503174,2.0504799079391553e-33,7.805637409548591e-32
RARA,12.016091346740723,0.3842851519584656,2.9248330017187786e-33,1.1018089653558117e-31
DOCK5,12.013666152954102,0.2673775851726532,3.011887314457361e-33,1.1322442083163825e-31
CCN2,11.989033699035645,0.29950767755508423,4.0561085796112426e-33,1.5184794065534262e-31
CKB,11.952770233154297,0.32467514276504517,6.279636424409851e-33,2.331589031338376e-31
CRISPLD2,11.91624927520752,0.5547107458114624,9.739526503261593e-33,3.608813898196232e-31
D2HGDH,11.882457733154297,0.436874121427536,1.4601007868789725e-32,5.34444178711449e-31
TMEM263,11.882104873657227,0.4020644724369049,1.4662856753574848e-32,5.3562378953159675e-31
ENGASE,11.878626823425293,0.3700084686279297,1.5285723174629888e-32,5.572509000880194e-31
APBB3,11.855628967285156,0.5201537609100342,2.0120844990336096e-32,7.305725283438901e-31
EIF5,11.84863567352295,0.29728028178215027,2.1872329711197702e-32,7.909909316757537e-31
PRKAB1,11.780292510986328,0.358529657125473,4.932181492188456e-32,1.7590474505276464e-30
GGA2,11.653614044189453,0.2430470883846283,2.199291132016885e-31,7.603744215894707e-30
CREM,11.643067359924316,0.5362011194229126,2.4889962834226603e-31,8.556279619172727e-30
PLK3,11.636747360229492,0.3962455689907074,2.680426746369403e-31,9.196864597315284e-30
HNRNPH3,11.61408805847168,0.18864549696445465,3.49497356991175e-31,1.1946334988874152e-29
WDR26,11.608774185180664,0.2517506182193756,3.7190854979490115e-31,1.2664501690002642e-29
CCDC9,11.588223457336426,0.36584287881851196,4.728395854024223e-31,1.6011021316941198e-29
STXBP1,11.57746696472168,0.38586127758026123,5.360648640165004e-31,1.798353408375948e-29
DAPK2,11.571146011352539,0.4098378121852875,5.770654024790775e-31,1.9323141865975334e-29
TYK2,11.566854476928711,0.28769201040267944,6.066654347591169e-31,2.027675488228161e-29
TJP1,11.55194091796875,0.29292911291122437,7.2171707234285885e-31,2.403331142192187e-29
SLC6A4,11.52399730682373,0.47449812293052673,9.986855309424798e-31,3.2952977683397665e-29
GDF15,11.423206329345703,0.7776046991348267,3.201986881243531e-30,1.0376044226997406e-28
STK25,11.402848243713379,0.34845367074012756,4.046604560227371e-30,1.2950567019120588e-28
USP15,11.382558822631836,0.3123670816421509,5.107878444179352e-30,1.6289357676834398e-28
PPP1R12B,11.368717193603516,0.2761211097240448,5.986064254358028e-30,1.9022849533796462e-28
ETS2,11.367883682250977,0.25248271226882935,6.043497470568051e-30,1.9171670396984472e-28
ATP9B,11.304407119750977,0.30235424637794495,1.2479432408817448e-29,3.931238620491936e-28
PKD2,11.28442096710205,0.33400431275367737,1.5666970583455844e-29,4.90121387699046e-28
PRKG1,11.256781578063965,0.3263130486011505,2.144481361882745e-29,6.662630925354604e-28
TEDC1,11.209517478942871,0.520819902420044,3.6618279490427474e-29,1.1279927252911578e-27
CEP95,11.123452186584473,0.502977728843689,9.646532020781433e-29,2.9168660869526735e-27
FNIP2,11.062901496887207,0.45886245369911194,1.8985475985295573e-28,5.664940210661957e-27
FNDC3B,11.025223731994629,0.21441198885440826,2.8879798395784895e-28,8.532753506414747e-27
PPP1R12C,11.02248764038086,0.2660999298095703,2.9771442128482086e-28,8.781846926055678e-27
ARGLU1,11.020837783813477,0.13000279664993286,3.0322264717538297e-28,8.929758804927158e-27
ZNF493,11.015192031860352,0.33159831166267395,3.228464325892071e-28,9.461441157338806e-27
ARHGEF17,11.008512496948242,0.3663630783557892,3.476971477740273e-28,1.0173235964482138e-26
PATJ,10.982028007507324,0.22946053743362427,4.663355965555949e-28,1.3534960283977955e-26
CSRNP1,10.946076393127441,0.25713494420051575,6.9388511830714315e-28,1.99156043003647e-26
TCP11L2,10.938297271728516,0.4254390597343445,7.560633284317321e-28,2.163154605174459e-26
GIGYF1,10.904589653015137,0.2574850916862488,1.0958699802908497e-27,3.120554485609314e-26
BTG2,10.892908096313477,0.19470816850662231,1.245965874739756e-27,3.531278204865873e-26
LTF,10.828003883361816,1.479538083076477,2.536246936959588e-27,7.099135776176977e-26
TIMP3,10.802961349487305,0.18849852681159973,3.332789494929984e-27,9.242868044068092e-26
DENND11,10.771488189697266,0.31868937611579895,4.6935256358398656e-27,1.2917554116781804e-25
GGA1,10.679865837097168,0.4497898519039154,1.2645413763510905e-26,3.433248823900964e-25
TSPYL2,10.634604454040527,0.33541297912597656,2.0569924548965485e-26,5.526677201996938e-25
VAMP2,10.620672225952148,0.3287525773048401,2.3883478476320845e-26,6.397941597167905e-25
ELN,10.606833457946777,0.2577410042285919,2.769785834906652e-26,7.38691260572007e-25
FN3K,10.584254264831543,0.6802393198013306,3.5257734333247547e-26,9.347952378501204e-25
STK35,10.582350730895996,0.44678112864494324,3.598142819105242e-26,9.511932522669735e-25
IRF3,10.559320449829102,0.21877022087574005,4.5997948910310885e-26,1.2106767280876876e-24
PILRB,10.525388717651367,0.16752612590789795,6.598834571053627e-26,1.7232396968966705e-24
APLP2,10.525309562683105,0.13390064239501953,6.604386184876632e-26,1.7232396968966705e-24
GCNT2,10.48538875579834,0.5376700758934021,1.00830187966728e-25,2.6120508005936615e-24
GGNBP2,10.470962524414062,0.29493510723114014,1.174422669836751e-25,3.025058506551016e-24
RBMS3,10.4599027633667,0.30120715498924255,1.3199056174009541e-25,3.3949549607175035e-24
PTPRB,10.452240943908691,0.41131526231765747,1.4310280031159053e-25,3.675546640957642e-24
CSAD,10.37020492553711,0.28583216667175293,3.387975079717162e-25,8.491080095855287e-24
SLC12A7,10.361523628234863,0.2851358652114868,3.7100571701499752e-25,9.240393078602184e-24
MLLT6,10.3603515625,0.19704563915729523,3.755774047586503e-25,9.341390141466183e-24
PARD3,10.35168743133545,0.38100388646125793,4.1117429964950364e-25,1.0184731077071678e-23
NSUN6,10.34823226928711,0.4041016697883606,4.262822933588899e-25,1.053010441054023e-23
TNFRSF14,10.328251838684082,0.2690381407737732,5.2508775144257675e-25,1.288281780404976e-23
GABRE,10.32307243347168,0.5465872883796692,5.542097817458577e-25,1.3578890614537397e-23
CYSTM1,10.290752410888672,0.3011949360370636,7.756814041891794e-25,1.8953879933173975e-23
DUSP1,10.237081527709961,0.1157701388001442,1.3525491577133241e-24,3.260905849302977e-23
HEYL,10.221141815185547,0.6744294762611389,1.5945113639883569e-24,3.8289448185441524e-23
SMAD6,10.215781211853027,0.3102916479110718,1.685169782221414e-24,4.035925828096372e-23
ATN1,10.190793991088867,0.19300773739814758,2.1797724561083954e-24,5.206690297404492e-23
RTKN2,10.189820289611816,0.3841919004917145,2.2017166757606047e-24,5.2521689882721973e-23
EGR1,10.12313461303711,0.16846773028373718,4.3621696942863376e-24,1.032418225289078e-22
SMIM41,10.12174129486084,1.04367196559906,4.424738124893974e-24,1.0458577094684031e-22
COMMD10,10.10000228881836,0.44862258434295654,5.524092283323721e-24,1.3006072482690043e-22
RSRP1,10.098102569580078,0.13330188393592834,5.632124059108655e-24,1.3225982758026326e-22
ID4,10.070066452026367,0.28158411383628845,7.492726820865274e-24,1.7526971070489768e-22
MEF2D,10.063101768493652,0.29530835151672363,8.042397808954041e-24,1.878845441621537e-22
SPSB3,10.053418159484863,0.2362012416124344,8.873492833403824e-24,2.0703289988852639e-22
VPS37B,10.035209655761719,0.377231627702713,1.0673279280998741e-23,2.474285076397683e-22
SETBP1,10.033799171447754,0.27992793917655945,1.0826872249310768e-23,2.506677388118275e-22
PRPF4B,10.02747917175293,0.2537320554256439,1.154258930269813e-23,2.6689654702223478e-22
PDLIM3,10.004646301269531,0.6270043253898621,1.4541069088305302e-23,3.345185893826164e-22
SLC25A25,9.940773963928223,0.4498632848262787,2.7666944423154336e-23,6.30067618462817e-22
PIGA,9.890262603759766,0.9636850357055664,4.5882182141329574e-23,1.0344658572063859e-21
CAPS,9.8790922164917,0.36645251512527466,5.12956311117309e-23,1.1517231370776591e-21
UBAP2L,9.869543075561523,0.23933978378772736,5.64209712740432e-23,1.262628716060952e-21
FNBP1,9.840781211853027,0.21843105554580688,7.512498385116844e-23,1.6647180857804261e-21
SPP1,9.8379545211792,2.571420192718506,7.72657403901632e-23,1.707969581583045e-21
TRAF4,9.724689483642578,0.3168582320213318,2.3662516994131246e-22,5.0997095624300495e-21
MTSS2,9.70644474029541,0.32883521914482117,2.830381642367405e-22,6.042380266503827e-21
HBEGF,9.697989463806152,0.5301312804222107,3.074977203806745e-22,6.556808702739806e-21
MACF1,9.692082405090332,0.13051490485668182,3.258164524825533e-22,6.914804100691936e-21
DMPK,9.665210723876953,0.3476288914680481,4.237454176585877e-22,8.919865706755045e-21
WDR91,9.634468078613281,0.6077371835708618,5.718738430701968e-22,1.1954477260572601e-20
PDGFRB,9.631181716918945,0.3618171811103821,5.904660493615659e-22,1.2328876564152234e-20
SLC5A9,9.62709903717041,1.049471139907837,6.143933959095736e-22,1.2798918646125473e-20
IFRD1,9.60961627960205,0.37191590666770935,7.281981775457647e-22,1.5117427607787047e-20
CD24,9.572921752929688,0.49762436747550964,1.039261267826174e-21,2.140310050664337e-20
ARHGEF2,9.46047592163086,0.19507767260074615,3.065441129497184e-21,6.18630652941608e-20
EOGT,9.455976486206055,0.29210570454597473,3.200199413035088e-21,6.429556198500051e-20
NPR3,9.446877479553223,0.669960618019104,3.490885609174071e-21,6.990276144527747e-20
PPP6R3,9.414679527282715,0.29050499200820923,4.7452737508732505e-21,9.39803285468676e-20
SPG11,9.413695335388184,0.25027036666870117,4.7899475075456466e-21,9.476130287903761e-20
ATF3,9.367867469787598,0.3357284367084503,7.401292092686638e-21,1.457844919607405e-19
PAN2,9.363483428955078,0.3187977969646454,7.714993784910203e-21,1.5163317132472424e-19
MAP3K14,9.327532768249512,0.5249242782592773,1.0836373432211359e-20,2.1137357540587464e-19
RAPH1,9.32554817199707,0.3524915874004364,1.1041089203553623e-20,2.1467201610608239e-19
GPCPD1,9.24773120880127,0.2272309958934784,2.293071816905482e-20,4.387653396114807e-19
UNC13D,9.20956802368164,0.33365556597709656,3.274410372121893e-20,6.141897131608722e-19
TPM2,9.155681610107422,0.24782085418701172,5.401595183474128e-20,1.000734058479295e-18
U2AF1L4,9.142722129821777,0.40230512619018555,6.089989843728615e-20,1.1259631529069613e-18
ERF,9.102849006652832,0.3062674403190613,8.799248744729202e-20,1.6087767017410863e-18
INPP5A,9.09813404083252,0.30082595348358154,9.189673839644937e-20,1.67846143806525e-18
FAM3B,9.096517562866211,1.0421079397201538,9.327463701051611e-20,1.7019091689446542e-18
ACIN1,9.095004081726074,0.30507221817970276,9.458292912231748e-20,1.7240408511993394e-18
SECISBP2,9.05738639831543,0.2528165876865387,1.3361378423058627e-19,2.4160044464574606e-18
CAPN7,9.031086921691895,0.291761189699173,1.6997483786014056e-19,3.0673503175519577e-18
PRKD2,9.022736549377441,0.3189758062362671,1.8344785303764493e-19,3.3006010732603936e-18
ITGA3,8.9927339553833,0.19902217388153076,2.4115530245450485e-19,4.304610245787124e-18
CDC42SE1,8.981854438781738,0.1738109588623047,2.6624108000110453e-19,4.743025821261056e-18
MTERF2,8.975287437438965,0.3672126233577728,2.8261209432457627e-19,5.0247707862113946e-18
DDIT3,8.954383850097656,0.46246105432510376,3.4163926975410867e-19,6.056393407542935e-18
JDP2,8.930187225341797,0.34554633498191833,4.25286773074369e-19,7.50247359095682e-18
FLNB,8.915864944458008,0.33874768018722534,4.840244185103787e-19,8.497213141266668e-18
MAP3K3,8.877172470092773,0.25789156556129456,6.858144517404608e-19,1.1946914177621399e-17
ARHGAP29,8.869229316711426,0.39246001839637756,7.365389967952981e-19,1.2818188777721445e-17
RBM14,8.85433578491211,0.25793778896331787,8.418325368248201e-19,1.4608460586244143e-17
ATRX,8.84132194519043,0.23516066372394562,9.45927017916127e-19,1.6320851467518522e-17
FOSL2,8.831363677978516,0.2244822084903717,1.0340747780083604e-18,1.780775251042588e-17
SEMA4A,8.769623756408691,0.6864839196205139,1.7926500166198932e-18,3.03792854737778e-17
FGFR1,8.76711654663086,0.36588436365127563,1.8329974939807215e-18,3.1004921128306274e-17
GRK5,8.766355514526367,0.28604012727737427,1.8454247935840416e-18,3.118595431550153e-17
PXDN,8.74501895904541,0.406905859708786,2.229774096915172e-18,3.754075905067052e-17
SNX33,8.67758560180664,0.37590715289115906,4.042596944623853e-18,6.755844542762339e-17
ANKRD1,8.668083190917969,1.3387515544891357,4.394571916398339e-18,7.317002706474656e-17
MON2,8.647492408752441,0.22229525446891785,5.264329283040957e-18,8.716996528932837e-17
KDM3A,8.645512580871582,0.34638625383377075,5.356446427786789e-18,8.853314836128036e-17
TNRC18,8.638129234313965,0.22959597408771515,5.714077842376388e-18,9.410014166288692e-17
PRR5L,8.618754386901855,0.43073388934135437,6.768647274956389e-18,1.1106232307237879e-16
PDE4B,8.596321105957031,0.47161993384361267,8.231195840650447e-18,1.346936499462818e-16
NISCH,8.530289649963379,0.19264757633209229,1.4598144524568022e-17,2.3526171951269073e-16
ANAPC4,8.515724182128906,0.2772406041622162,1.655520330789801e-17,2.6561773399592885e-16
NCOR2,8.510679244995117,0.11601459980010986,1.7291797691667102e-17,2.769444516038304e-16
MEIS2,8.507652282714844,0.4385588765144348,1.7749083272159842e-17,2.8401674666123385e-16
ZNF514,8.494001388549805,0.4562564492225647,1.9964152364150938e-17,3.1861588971630825e-16
KLF2,8.490392684936523,0.15075400471687317,2.0593924303866263e-17,3.2837684238316556e-16
AKAP8L,8.489242553710938,0.26851406693458557,2.0798861245782992e-17,3.3135243087775163e-16
CYTH2,8.471684455871582,0.19518983364105225,2.418695166631218e-17,3.826320735172851e-16
POLR2A,8.455469131469727,0.18869026005268097,2.7796771513766736e-17,4.382050762963645e-16
CASP9,8.403326988220215,0.5819323658943176,4.3400428544283654e-17,6.741980660977122e-16
KNDC1,8.385374069213867,0.8682429790496826,5.056481087106316e-17,7.81464025786807e-16
ARHGEF1,8.364206314086914,0.12673436105251312,6.052075595181045e-17,9.329380299408667e-16
EGR3,8.353785514831543,0.9101390838623047,6.610913390875712e-17,1.015620526200634e-15
ZNF682,8.337645530700684,0.6334595084190369,7.578419529193634e-17,1.1573731581662101e-15
PHLDB2,8.334796905517578,0.23071040213108063,7.763140100333267e-17,1.1825871886623937e-15
PRRC2B,8.328850746154785,0.2589498460292816,8.163088653379051e-17,1.2414211020218672e-15
CPB2,8.328502655029297,0.7710149884223938,8.187112951995996e-17,1.2440283730923664e-15
MTMR12,8.307601928710938,0.3554328978061676,9.765543755667552e-17,1.4764261052673968e-15
RGS3,8.293388366699219,0.3187961280345917,1.1006743327509099e-16,1.6557731518138065e-15
ATP13A4,8.282504081726074,0.2039986550807953,1.2061150820018246e-16,1.8083725466631008e-15
RABGAP1L,8.275395393371582,0.14234600961208344,1.280303757698183e-16,1.9164281909518666e-15
SHANK3,8.27019214630127,0.4064324200153351,1.3374308085922236e-16,1.9953320033799164e-15
SH3BP5,8.254650115966797,0.2313525229692459,1.5234768912534357e-16,2.261700258427309e-15
LYZ,8.245322227478027,0.19016489386558533,1.6471630052215827e-16,2.4396146060280433e-15
FGG,8.244001388549805,0.7603110671043396,1.6654468521378356e-16,2.46437070215682e-15
DST,8.237930297851562,0.14675046503543854,1.7521473366116315e-16,2.588425501683948e-15
AC008397.1,8.209341049194336,1.508787989616394,2.2240486453440905e-16,3.2668763286037243e-15
ATP2C2,8.167048454284668,0.3355465531349182,3.1602509514733577e-16,4.604646068053284e-15
PSD4,8.164021492004395,0.368557333946228,3.2405098490605527e-16,4.7139902727846276e-15
PBX1,8.162518501281738,0.21602752804756165,3.2810906722877245e-16,4.769186618674167e-15
HSF4,8.152912139892578,0.3524407148361206,3.5526428000232373e-16,5.147346723559309e-15
PLK2,8.132381439208984,0.37740617990493774,4.209385373726402e-16,6.045600184886481e-15
SH3GLB2,8.124409675598145,0.23384296894073486,4.495447979215208e-16,6.441100662453993e-15
RAPGEF5,8.119495391845703,0.2457488477230072,4.681253811530241e-16,6.696711346526093e-15
CRELD1,8.1126070022583,0.3860586881637573,4.954530393800856e-16,7.082040994522299e-15
UACA,8.074994087219238,0.18509095907211304,6.748011337315044e-16,9.570003215790638e-15
KIF13A,8.057839393615723,0.20769739151000977,7.765446419333307e-16,1.0952792679749209e-14
AFDN,8.056841850280762,0.1689635068178177,7.829060931873353e-16,1.1033911127835852e-14
BTN3A1,8.052443504333496,0.28383389115333557,8.115749107416005e-16,1.1429047925256714e-14
NDE1,8.0246000289917,0.23810775578022003,1.0185699735441309e-15,1.4233216585490707e-14
NUMA1,8.023224830627441,0.12257026880979538,1.0300471194123069e-15,1.4382480319083655e-14
TRA2B,8.016783714294434,0.2639482319355011,1.0855032109776685e-15,1.5121778937517872e-14
ANKMY1,8.010345458984375,0.40000444650650024,1.1438703879769539e-15,1.5873725522179034e-14
NDRG1,7.983035087585449,0.22990567982196808,1.4277839556874086e-15,1.96627490378825e-14
TBC1D2,7.98136043548584,0.3659815490245819,1.447291248118345e-15,1.9916225531564622e-14
C20orf194,7.960590362548828,0.3317306935787201,1.7122053008576473e-15,2.3436863171921256e-14
MED25,7.950751781463623,0.23513533174991608,1.8538340843455015e-15,2.527980988924235e-14
WDR27,7.950122356414795,0.46539151668548584,1.863274006255241e-15,2.538939003851339e-14
PCF11,7.941852569580078,0.18826191127300262,1.9918340881531732e-15,2.705961230802831e-14
FHOD1,7.926224708557129,0.2857770323753357,2.259090042100053e-15,3.055262987378695e-14
PREX2,7.906479835510254,0.39503657817840576,2.6476963966244065e-15,3.5728094211763076e-14
TMEM74B,7.898411273956299,0.4725501537322998,2.8248081626221636e-15,3.803289739131345e-14
TUBGCP6,7.898278713226318,0.17430803179740906,2.82781680421793e-15,3.8045076974604626e-14
KANK3,7.873169898986816,0.31794267892837524,3.45766628485481e-15,4.62779583736082e-14
SERPINB6,7.864197731018066,0.1781599074602127,3.714701486277803e-15,4.94618794365797e-14
FARP1,7.858332633972168,0.2551938593387604,3.892800536033102e-15,5.164315428653746e-14
KAT7,7.849163055419922,0.24140894412994385,4.18823230979124e-15,5.5481037820985495e-14
STARD3,7.847609996795654,0.3100138008594513,4.240411890985569e-15,5.613113309868306e-14
STARD13,7.823958396911621,0.3386041820049286,5.1187771722400664e-15,6.716816315562038e-14
PPM1A,7.809421539306641,0.27418437600135803,5.745115591958388e-15,7.5114374644824e-14
FAXDC2,7.7722249031066895,0.3358592987060547,7.71194406998108e-15,1.0003398326642602e-13
CCDC130,7.745384216308594,0.3038272559642792,9.529342756621279e-15,1.230782683751614e-13
CHD1,7.7419657707214355,0.3308430314064026,9.789130829741956e-15,1.261806751797177e-13
POFUT2,7.725522994995117,0.3359493315219879,1.1139522905375086e-14,1.4295589295599171e-13
CALCOCO1,7.723459243774414,0.17017965018749237,1.132145254828094e-14,1.4518759218299002e-13
SOGA1,7.717629432678223,0.3372155725955963,1.185129488592429e-14,1.515524145171733e-13
SAMD5,7.71722936630249,0.46897581219673157,1.1888542710915288e-14,1.5192129279065034e-13
KLF4,7.713761329650879,0.1961721032857895,1.2216278945248454e-14,1.559991213898182e-13
CYP4X1,7.706029891967773,0.3793807625770569,1.2979217062347851e-14,1.653912635104819e-13
ULK1,7.700945854187012,0.2728678584098816,1.3506273758981659e-14,1.717443334106233e-13
PRDM2,7.681206226348877,0.23698022961616516,1.5759766279485854e-14,1.9900006554864748e-13
ARHGAP24,7.6681365966796875,0.5184547901153564,1.7451282228513933e-14,2.1928706411118066e-13
MROH1,7.667197227478027,0.1878432184457779,1.7579540847643213e-14,2.2059212880436127e-13
DDX27,7.646368026733398,0.3157760500907898,2.067353781835492e-14,2.5745104051755767e-13
POSTN,7.620876312255859,0.7138803601264954,2.5195939899300903e-14,3.105609988133326e-13
CPT1B,7.615806579589844,0.5124309659004211,2.6205013078389636e-14,3.2233948740370164e-13
UTRN,7.612130641937256,0.16861876845359802,2.6961357724481684e-14,3.314175869300325e-13
PGC,7.611824035644531,0.33021315932273865,2.702539912171973e-14,3.3197912154819036e-13
RGL2,7.6112775802612305,0.21401777863502502,2.713993761881687e-14,3.331597773411043e-13
SLC25A27,7.603480815887451,0.537343442440033,2.882705247707591e-14,3.531509233675383e-13
FHL2,7.600172996520996,0.8675515055656433,2.957355051707993e-14,3.6180577838284123e-13
IMMP2L,7.582836627960205,0.2141886055469513,3.3808007266925806e-14,4.120826721086765e-13
DACH1,7.582472324371338,0.5235320925712585,3.390315951637951e-14,4.125416758917728e-13
HSF1,7.577625751495361,0.22223901748657227,3.5193615351351205e-14,4.2680815075998155e-13
CPSF7,7.571661472320557,0.21801531314849854,3.6848054031469024e-14,4.46572729890766e-13
PPP1R13B,7.570654392242432,0.3289397954940796,3.71348660602955e-14,4.497472525802165e-13
PLEKHA5,7.563915729522705,0.26529431343078613,3.9111251187964115e-14,4.727337192384807e-13
DDX24,7.562695503234863,0.20662684738636017,3.9480178728916323e-14,4.768741428031162e-13
CCS,7.559553146362305,0.32711926102638245,4.044570134388742e-14,4.875594478001149e-13
ANAPC2,7.551725387573242,0.3395290970802307,4.295297857235701e-14,5.170943798570969e-13
NLRP1,7.518336772918701,0.18464091420173645,5.5477360739758185e-14,6.643322098651043e-13
PPIL2,7.517982482910156,0.3542439341545105,5.562796529817763e-14,6.656948170229305e-13
EPC2,7.51632833480835,0.25428158044815063,5.633597150186153e-14,6.737215851168387e-13
CNTRL,7.482518672943115,0.2076260894536972,7.291160513509614e-14,8.62819138778016e-13
CSNK1A1,7.471433639526367,0.31706225872039795,7.93258136001601e-14,9.356616839648369e-13
FNDC3A,7.456498622894287,0.2653948962688446,8.88520404683754e-14,1.0446180726587543e-12
ARNTL,7.452326774597168,0.4870486557483673,9.170830332259298e-14,1.0760996370403156e-12
MRNIP,7.451393127441406,0.24195106327533722,9.235956106310014e-14,1.0816357403775755e-12
PLEKHO2,7.446832656860352,0.23150013387203217,9.560777124199337e-14,1.1182275029739485e-12
RAI1,7.44395637512207,0.36695167422294617,9.771385865356821e-14,1.1399109626927873e-12
BAZ2B,7.423330307006836,0.19548282027244568,1.1421166858169117e-13,1.3255297761836583e-12
PPWD1,7.421344757080078,0.2534606456756592,1.1593714301418867e-13,1.3438303974247177e-12
CLEC2D,7.414949417114258,0.23264682292938232,1.2167138329216796e-13,1.4075892211701734e-12
KAZN,7.41468620300293,0.3679311275482178,1.2191323412926918e-13,1.4094853577528422e-12
HLX,7.414596080780029,0.6152142286300659,1.21996163846357e-13,1.4095428975526053e-12
ASH1L,7.403131008148193,0.15343323349952698,1.3301041168028872e-13,1.5314627727499254e-12
PPFIBP1,7.394413948059082,0.18174706399440765,1.4203347766861657e-13,1.6306345036215396e-12
LUC7L,7.362827777862549,0.13501670956611633,1.800546565361968e-13,2.051511215808135e-12
PLEKHH2,7.339227676391602,0.2058563530445099,2.1482961740856433e-13,2.4354540075120124e-12
USP47,7.3090643882751465,0.31350064277648926,2.690084124785575e-13,3.0268886835328417e-12
CREB1,7.305454254150391,0.2992447018623352,2.7633113220199117e-13,3.1073504555201518e-12
JMJD1C,7.3050384521484375,0.16544243693351746,2.7718788153233495e-13,3.1150474045168927e-12
FERMT2,7.294904708862305,0.3515518605709076,2.988703358577634e-13,3.3483106647955872e-12
SUN1,7.287006378173828,0.2123659998178482,3.1691818158840556e-13,3.5439174764882803e-12
LASP1,7.283393859863281,0.1758165806531906,3.2552546199155113e-13,3.6334267924266837e-12
FER,7.264416217803955,0.19842630624771118,3.746524645708945e-13,4.166338169969812e-12
PTPRS,7.2425537109375,0.20131610333919525,4.4031431940389177e-13,4.869580136673499e-12
NCKAP5,7.219927787780762,0.32596415281295776,5.201518355333393e-13,5.724519470550117e-12
TPP2,7.1959662437438965,0.25268203020095825,6.2019876245791e-13,6.7801898565682765e-12
SOX4,7.1913251876831055,0.2873004972934723,6.416534592995239e-13,7.006266818269318e-12
